,Submission,Title,Cited
1059,12868,Hint-Aug: Drawing Hints from Foundation Vision Transformers towards Boosted Few-shot Parameter-Efficient Tuning,0
1057,1180,Asymmetric Feature Fusion for Image Retrieval,0
1111,4075,ProtoCon: Pseudo-label Refinement via Online Clustering and Prototypical Consistency for Efficient Semi-supervised Learning,0
1114,11884,RMLVQA: A Margin Loss Approach For Visual Question Answering with Language Biases,0
1056,11254,Cross-Image-Attention for Conditional Embeddings in Deep Metric Learning,0
1116,1401,On-the-fly Category Discovery,0
1053,4372,HAAV: Hierarchical Aggregation of Augmented Views for Image Captioning,0
1051,5472,ViLEM: Visual-Language Error Modeling for Image-Text Retrieval,0
1048,1928,Context-aware Alignment and Mutual Masking for 3D-Language Pre-training,0
988,1543,BioNet: A Biologically-inspired Network for Face Recognition,0
1012,2447,Neural Koopman Pooling: Control-Inspired Temporal Dynamics Encoding for Skeleton-Based Action Recognition,0
1073,2611,Inferring and Leveraging Parts from Object Shape for Improving Semantic Image Synthesis,0
1213,2920,3D-Aware Face Swapping,0
960,4622,Image Cropping with Spatial-aware Feature and Rank Consistency,0
961,5359,B-spline Texture Coefficients Estimator for Screen Content Image Super-Resolution,0
1191,7769,Efficient Map Sparsification Based on 2D and 3D Discretized Grids,0
964,8139,SVGformer: Representation Learning for Continuous Vector Graphics using Transformers,0
966,1741,Unsupervised Domain Adaption with Pixel-level Discriminator for Image-aware Layout Generation,0
972,9863,Unpaired Image-to-Image Translation with Shortest Path Regularization,0
1195,7174,Inverse Rendering of Translucent Objects using Physical and Neural Renderers,0
978,7761,LVQAC: Lattice Vector Quantization Coupled with Spatially Adaptive Companding for Efficient Learned Image Compression,0
1189,5625,DINER: Depth-aware Image-based NEural Radiance fields,0
1210,5992,Local 3D Editing via 3D Distillation of CLIP Knowledge,0
1206,1975,Infinite Photorealistic Worlds using Procedural Generation,0
1196,3978,Accidental Light Probes,0
1162,12167,How to Prevent the Poor Performance Clients for Personalized Federated Learning?,0
1199,12250,Seeing Through the Glass: Neural 3D Reconstruction of Object Inside a Transparent Container,0
977,2178,Adaptive Human Matting for Dynamic Videos,0
1200,8010,3D shape reconstruction of semi-transparent worms,0
1190,7461,Modernizing Old Photos Using Multiple References via Photorealistic Style Transfer,0
963,8099,Learning Dynamic Style Kernels for Artistic Style Transfer,0
1173,3589,Enhancing the Self-Universality for Transferable Targeted Attacks,0
1186,9831,NeRFLight: Fast and Light Neural Radiance Fields using a Shared Feature Grid,0
1217,4794,3D-aware Facial Landmark Detection via Multi-view Consistent Training on Synthetic Data,0
1224,275,RaBit: Parametric Modeling of 3D Biped Cartoon Characters with a Topological-consistent Dataset,0
1218,733,Parametric Implicit Face Representation for Audio-Driven Facial Reenactment,0
984,3254,Long Range Pooling for 3D Large-Scale Scene Understanding,0
982,12789,Regularize implicit neural representation by itself,0
1165,895,Breaching FedMD: Image Recovery via Paired-Logits Inversion Attack,0
958,6082,"Pixels, Regions, and Objects: Multiple Enhancement for Salient Object Detection",0
1185,978,Multi-Space Neural Radiance Fields,0
1187,5484,Cross-Guided Optimization of Radiance Fields with Multi-View Image Super-Resolution for High-Resolution Novel View Synthesis,0
1222,976,HARP: Personalized Hand Reconstruction from Monocular RGB Videos,0
1180,547,Polarimetric iToF: Measuring High-Fidelity Depth through Scattering Media,0
1171,11589,CAP: Robust Point Cloud Classification via Semantic and Structural Modeling,0
980,10308,Towards High-Quality and Efficient Video Super-Resolution via Spatial-Temporal Data Overfitting,0
1515,3560,Multi-modal Learning with Missing Modality via Shared-Specific Feature Modeling,-1
1505,9625,MarginMatch: Using Training Dynamics of Unlabeled Data for Semi-Supervised Learning,-1
35,5884,Robust Model-based Face Reconstruction  through Weakly-Supervised Outlier Segmentation,-1
1672,2607,LoGoNet: Towards Accurate 3D Object Detection with Local-to-Global Cross-Modal Fusion,-1
1054,7088,Learning Attribute and Class Specific Representation Duet for Fine-grained Fashion Analysis,-1
193,5945,DNeRV: Modeling Inherent Dynamics via Difference Neural Representation for Videos ,-1
36,3695,Learning Neural Proto-face Field for Disentangled 3D Face Modeling In the Wild ,-1
209,10141,Tree Instance Segmentation using Temporal Structured Images,-1
2357,7638,Physical-World Optical Adversarial  Attacks on 3D Face Recognition,-1
2276,11619,(ML)$^2$P-Encoder: On Exploration of Channel-class Correlation for Multi-label Zero-shot Learning,-1
1513,427,Progressive Open Space Expansion for Open Set Model Attribution,-1
1641,1319,Level-S$^2$fM: Structure from Motion on Neural Level Set of Implicit Surfaces,-1
822,11163,Learning a Morphable Face Reflectance Model from Low-cost Data,-1
1975,9799,Transforming  Radiance Field with Lipschitz Network for Photorealistic 3D Scene Stylization,-1
1069,11808,CLIP-S$^4$: Language-Guided Self-Supervised Semantic Segmentation,-1
1648,3951,The ObjectFolder Benchmark: Multisensory Learning with Neural and Real Objects,-1
1719,6658,"""Seeing'' Electric Network Frequency from Events",-1
222,12514,Co-speech Gesture Synthesis by Reinforcement Learning with Contrastive Pre-trained Rewards,-1
943,7720,Polarized Color Image Denoising,-1
2281,9382,DeGPR: Deep Guided Posterior Regularisation For Multi-Class Cell Detection And Counting,-1
927,1791,OpenGait: Revisiting  Gait Recognition Towards Better Practicality,-1
1977,9200,TriVol: Point Cloud  Rendering via Triple Volumes,-1
1943,1672,Masked Jigsaw Puzzle : A Versatile Position Embedding for Vision Transformers,-1
932,3088,Mofusion: A Framework for Denoising-Diffusion-based Human Motion Synthesis,-1
73,9363,On the Importance of Accurate Geometry Priors for Dense 3D Vision Tasks,-1
75,2642,"OmniObject3D: Large Vocabulary 3D Object Dataset for Realistic Perception, Reconstruction and Generation",-1
1572,3820,DartBlur: Privacy Preservation with Detection Artifacts Suppression,-1
1942,1895,ImageNet-E: Benchmarking Neural Network Robustness against Attribute Editing,-1
1576,3232,SCADE: Space Carving with Ambiguity-aware Depth Estimates,-1
239,10882,How you feelinâ€™? Learning Emotions and Mental States in Movie Scenes,-1
1981,10085,ORCA: Glossy Objects as Radiance Field Cameras,-1
1587,5236,Tensor4D : Efficient Neural 4D Decomposition for High-fidelity Dynamic Reconstruction and Rendering,-1
1621,1184,Reconstructing Animatable 3D Categories from Videos,-1
1620,7801,Learning Semantic-Aware Disentangled Representation for 3D Human Body Editing,-1
97,3264,Gaussian Label Distribution Learning for Spherical Object Detection,-1
96,4883,Benchmarking Robustness of 3D Object Detection to Common Corruptions,-1
92,3454,Seeing With Sound : Acoustic Beamforming for Multimodal Scene Understanding,-1
1998,9731,PanoHead: Geometry-Aware 3D Full-Head Synthesis in 360$^{\circ}$,-1
2334,11751,"Sequential training of GANs against GAN-classifiers reveals correlated ""knowledge gaps"" present among independently trained GAN instances",-1
49,2893,PersonNeRF: Personalized Reconstruction from Photo Collections,-1
156,1980,"Better ""CMOS"" Produces Clearer Images: Learning Space-Variant Blur Estimation for Blind Image Super-Resolution",-1
51,8445,Overcoming the Trade-off Between Accuracy and Plausibility in 3D Hand Shape Reconstruction,-1
1045,2134,GIVL: Improving Geographical Inclusivity of Vision-and-Language Models with Pre-Training Methods,-1
2289,4669,Transductive Few-Shot Learning with Prototypes Label-Propagation by Iterative Graph Refinement,-1
1530,12572,NICO++: Towards better bechmarks for Out-of-Distribution Generalization,-1
1041,11854,CREPE: Can Vision-Language Foundation Models Reason Compositionally?,-1
1708,8173,NeRF in the Palm of Your Hand: Corrective Robot Augmentation via Novel-View Synthesis,-1
875,5543,Revisiting the Stack-Based Inverse Tone Mapping ,-1
2304,503,ActMAD: Activation Matching to Align Distributions for Test-Time-Training ,-1
151,6278,FlowFormer++: Masked Cost Volume Autoencoding for Pre-training Optical Flow Estimation,-1
1542,7861,OT-Filter: An Optimal Transport Filter for Learning with Noisy Labels ,-1
59,10548,Omnimatte360: Associating Objects and their Effects in Unconstrained Monocular Video,-1
1032,12100,A New Path: Scaling Vision-and-Language Navigation with Synthetic Instructions and Imitation Learning ,-1
67,676,Flexible-C$^m$ GAN: Towards Precise 3D Dose Prediction in Radiotherapy,-1
979,7108,Hierarchical B-frame Video Compression Using Two-Layer CANF without Motion Coding,-1
1537,7608,Integral Neural Networks,-1
2110,10032,NeMo: Learning 3D Neural Motion Fields from Multiple Video Instances of the Same Action,-1
809,9176,PermutoSDF: Fast Multi-View Reconstruction with Implicit Surfaces using Permutohedral Lattices ,-1
666,9023,ScanDMM: A Deep Markov Model of Scanpath Prediction for 360Â° Images,-1
1289,2916,Mask3D: Pre-training 2D Vision Transformers by Learning Masked 3D Priors,-1
2150,7272,Solving 3D Inverse Problems from Pre-trained 2D Diffusion Models,-1
678,1187,Generative Semantic Segmentation,-1
504,9129,CP$^3$: Channel Pruning Plug-in for Point Cloud Network,-1
1309,2139,V2V4Real: A large-scale real-world dataset for Vehicle-to-Vehicle Cooperative Perception,-1
1177,4612,Towards Benchmarking and Assessing Visual Naturalness of PhysicalWorld Adversarial Attacks,-1
1174,8192,Black-Box Sparse Adversarial Attack via Multi-Objective Optimisation,-1
486,1911,UniDistill: A Universal Cross-Modality Knowledge Distillation Framework for 3D Object Detection in Birdâ€™s-Eye View,-1
705,4587,Exploring Intra-class Variation Factors with Learnable Prompts for Semi-supervised Image Synthesis,-1
711,7316,Task-specific Fine-tuning via Variational Information Bottleneck for Weakly Supervised Pathology Whole Slide Image Classification,-1
2173,3692, Prototype-based Embedding Network for Scene Graph Generation,-1
1340,932,Probability-based Global Cross-modal Upsampling for Pan-sharpening,-1
1880,8194,Distilling Scale-Aware Knowledge in Small Object Detector,-1
1796,3910,Collecting Cross-Modal Presence-Absence Evidence for Weakly-Supervised Audio-Visual Event Perception,-1
2178,2232,Breaking the â€œObjectâ€ in Video Object Segmentation,-1
1794,10087,SynthVSR: Scaling Up Visual Speech Recognition With Synthetic Supervision,-1
2180,706,Mask-Free Video Instance Segmentation ,-1
441,2001,REC-MV: REconstructing 3D Dynamic Cloth from Monucular Videos,-1
426,1594,NeuralLift-360: Lifting An In-the-wild 2D Photo to A 3D Object with 360â—¦ Views,-1
1354,12468,NÃœWA-LIP: Language-guided Image Inpainting with Defect-free VQGAN,-1
2188,5040,Dense-Localizing Audio-Visual Events in Untrimmed Videos: A Large-Scale Benchmark and Baseline ,-1
1193,8965,I$^2$-SDF: Intrinsic Indoor Scene Reconstruction and Editing via Raytracing in Neural SDFs,-1
1278,2435,Bi-directional LiDAR-Radar Fusion for 3D Dynamic Object Detection,-1
807,9790,RealFusion: 360$^\circ$ Reconstruction of Any Object from a Single Image,-1
659,9154,Positive-Augmented Constrastive Learning for Image and Video Captioning Evaluation,-1
1847,5,$R^{2}$Former: Unified $R$etrieval and $R$eranking Transformer for Place Recognition,-1
1233,9217,$PC^2$: Projection-Conditioned Point Cloud Diffusion for Single-Image 3D Reconstruction,-1
595,12441,Understanding Masked Image Modeling via Learning Occlusion Invariant Feature ,-1
2104,6827,Clothing-Change Feature Augmentation for Person Re-Identification,-1
627,6022,ProTÃ©GÃ©: Untrimmed Pretraining for Video Temporal Grounding by Video Temporal Grounding,-1
629,4932,All in One: Exploring Unified  Video-Language Pre-training,-1
579,1226,Unite and Conquer: Plug & Play Multi-Modal Synthesis using Diffusion Models,-1
2124,7286,"Toward Stable, Interpretable, and  Lightweight Hyperspectral Super-resolution",-1
1839,7134,Text-guided Unsupervised Latent Transformations for Multi-attribute Image Manipulation,-1
2101,5849,Source-free Adaptive Gaze Estimation with Uncertainty Reduction,-1
2127,3113,Quality-aware Pre-trained Models for Blind Image Quality Assessment,-1
1836,8282,"Unifying Vision, Language, Layout and Tasks for Universal Document Processing",-1
557,8867,Re-IQA : Unsupervised Learning for Image Quality Assessment in the Wild,-1
552,9771,Patch-Craft Self-Supervised Training for Correlated Image Denoising,-1
1261,947,End-to-End Vectorized HD-map Construction with Piecewise Bezier Curve,-1
639,3161,EC^2: Emergent Communication for Embodied Control,-1
1858,933,Interactive Segmentation as Gaussion Process Classification,-1
1266,12398,HRDFuse: Monocular 360$^\circ$ Depth Estimation by Collaboratively Learning Holistic-with-Regional Depth Distributions,-1
2139,9874,SmartBrush: Text and Shape Guided Object Inpainting with Diffusion Mode,-1
1273,4939,"X$^3$KD: Knowledge Distillation Across Modalities, Tasks and Stages for Multi-Camera 3D Object Detection",-1
2092,4712,Tangentially Elongated Gaussian Belief Propagation for  Event-based Incremental Optical Flow Estimation,-1
395,1974,F$^{2}$-NeRF: Fast Neural Radiance Field Training with Free Camera Trajectories,-1
2060,4040,Understanding the Robustness of 3D Object Detection with Bird's-Eye-View Representations in Autonomous Driving,-1
393,4248,AltFreezing for More General Face Forgery Detection,-1
2196,6761,Query-Dependent Video Representation for Moment Retrieval and Highlight Detection,-1
1420,7010,Learning to Predict Situation Hyper-Graphs for Video Question Answering,-1
