,Submission,Title,Cited
2718,2718,A Risk-Averse Equilibrium for Multi-Agent Systems,-1
2719,2719,SuperWeight Ensembles: Automated Compositional Parameter Sharing Across Diverse Architechtures,-1
2980,2980,MATS: Memory Attention for Time-Series forecasting,-1
2983,2983,DISCO-DANCE: Learning to Discover Skills with Guidance,-1
2984,2984,Exploring Generalization of Non-Contrastive self-supervised Learning,-1
3264,3264,Covariance-Robust Minimax Probability Machines for Algorithmic Recourse,-1
3244,3244,AIA: learn to design greedy algorithm for NP-complete problems using neural networks,-1
3247,3247,GCINT: Dynamic Quantization Algorithm for Training Graph Convolution Neural Networks Using Only Integers,-1
3250,3250,3EF: Class-Incremental Learning via Efficient Energy-Based Expansion and Fusion,-1
3253,3253,AVT: Audio-Video Transformer for Multimodal Action Recognition,-1
3255,3255,Few-Shot Learning with Representative Global Prototype,-1
3256,3256,Important Channel Tuning,-1
3257,3257,Feature-Driven Talking Face Generation with StyleGAN2,-1
3259,3259,SimForest:  An Efficient Plug-in to Boost Few-Shot Learning Performance,-1
3261,3261,Domain-Specific Risk Minimization for Out-of-Distribution Generalization,-1
3268,3268,SpeedAug: A Simple Co-Augmentation Method for Unsupervised Audio-Visual Pre-training,-1
3239,3239,Partition Matters in Learning and Learning-to-Learn Implicit Neural Representations,-1
3269,3269,EM-Network: Learning Better Latent Variable for Sequence-to-Sequence Models,-1
3271,3271,REPRESENTATIVE PROTOTYPE WITH CONSTRASTIVE LEARNING FOR SEMI-SUPENVISED FEW-SHOT CLASSIFICATION,-1
3272,3272,Data-efficient Supervised Learning is Powerful for Neural Combinatorial Optimization,-1
3273,3273,Temporally-Weighted Spike Encoding for Event-based Object Detection and Classification,-1
3278,3278,Randomized Smoothing with Masked Inference for Adversarially Robust NLP Systems,-1
3280,3280,Representing Multi-view Time-series Graph Structures for Multivariate Long-term Time-series Forecasting,-1
3281,3281,Improving Language Model Pretraining with Text Structure Information,-1
3283,3283,Chasing Better Deep Image Priors Between Over- and Under-parameterization,-1
3284,3284,Generalizable Person Re-identification Without Demographics,-1
3240,3240,Grounding High Dimensional Representation Similarity by Comparing Decodability and Network Performance,-1
3238,3238,Multiscale Multimodal Transformer for Multimodal Action Recognition,-1
3286,3286,Clustering-Assisted Foreground and Background Separation for Weakly-supervised Temporal Action Localization,-1
3210,3210,Sparsity by Redundancy: Solving $L_1$ with a Simple Reparametrization,-1
3189,3189,Set-Level Self-Supervised Learning from Noisily-Labeled Data,-1
3191,3191,Theoretical generalization bounds for improving the efficiency of deep online training,-1
3195,3195,A Representation Bottleneck of Bayesian Neural Networks,-1
3198,3198,Latent State Marginalization as a Low-cost Approach to Improving Exploration,-1
3199,3199,TensorVAE: A Direct Generative Model for Molecular Conformation Generation driven by Novel Feature Engineering,-1
3200,3200,Smoothed-SGDmax: A Stability-Inspired Algorithm to Improve Adversarial Generalization,-1
3204,3204,Finite-time Analysis of Single-timescale Actor-Critic on Linear Quadratic Regulator,-1
3206,3206,Scalable 3D Object-centric Learning,-1
3209,3209,Empirical Study of Pre-training a Backbone for 3D Human Pose and Shape Estimation,-1
3214,3214,LAU: A novel two-parameter learnable Logmoid Activation Unit,-1
3236,3236,Hierarchical Protein Representations via Complete 3D Graph Networks,-1
3215,3215,3D Molecular Generation by Virtual Dynamics,-1
3216,3216,N-Student Learning: An Approach to Model Uncertainty and Combat Overfitting,-1
3219,3219,Better handling unlabeled entity problem using PU-learning and negative sampling,-1
3222,3222,Analysis of Error Feedback in Compressed Federated Non-Convex Optimization,-1
3224,3224,Adversarially Robust Neural Lyapunov Control,-1
3226,3226,EMP: Effective Multidimensional Persistence for Graph Representation Learning,-1
3228,3228,Improving Vision Attention with Random Walk Graph Kernel,-1
3231,3231,Test-time Adaptation for Better Adversarial Robustness,-1
3234,3234,NERDS: A General Framework to Train Camera Denoisers from Single Noisy Images,-1
3285,3285,Simple Yet Effective Graph Contrastive Learning for Recommendation,-1
3287,3287,MemoNav: Working Memory Model for Visual Navigation,-1
2985,2985,Architecture-Agnostic Masked Image Modeling -- From ViT back to CNN,-1
3378,3378,On Emergence of Activation Sparsity in Trained Transformers,-1
3354,3354,RelationCLIP: Training-free Fine-grained Visual and Language Concept Matching,-1
3355,3355,Min-Max Zero-Shot Multi-Label Classification,-1
3358,3358,Dynamic Embeddings of Temporal High-Order Interactions via Neural Diffusion-Reaction Processes,-1
3363,3363,Target-Free Ligand Scoring via One-Shot Learning,-1
3365,3365,Structured Pruning of CNNs at Initialization,-1
3368,3368,Continuized Acceleration for Quasar Convex Functions  in Non-Convex Optimization,-1
3373,3373,Unravel Structured Heterogeneity of Tasks in Meta-Reinforcement Learning via Exploratory Clustering,-1
3374,3374,An Investigation of Domain Generalization with Rademacher Complexity,-1
3375,3375,Towards Efficient Posterior Sampling in Deep Neural Networks via Symmetry Removal,-1
3386,3386,ON COMPLEX-DOMAIN CNN REPRESENTATIONS FOR CLASSIFYING REAL/COMPLEX-VALUED DATA,-1
3346,3346,GNNDelete: A General Unlearning Strategy for Graph Neural Networks,-1
3387,3387,FAME: Fast Adaptive Moment Estimation based on Triple Exponential Moving Average,-1
3389,3389,In-Context Policy Iteration,-1
3396,3396,Beyond Traditional Transfer Learning: Co-finetuning for Action Localisation,-1
3397,3397,Output Distribution over the Entire Input Space: A Novel Perspective to Understand Neural Networks,-1
3401,3401,Contrastive Prompt Tuning Improves Generalization in Vision-Language Models,-1
3402,3402,Decentralized Robust V-learning for Solving Markov Games with Model Uncertainty,-1
3413,3413,ADVERSARIALLY BALANCED REPRESENTATION FOR CONTINUOUS TREATMENT EFFECT ESTIMATION,-1
3416,3416,Semantic Video Synthesis from Video Scene Graphs,-1
3418,3418,"Towards Identification of Microaggressions in real-life and Scripted conversations, using Context-Aware Machine Learning Techniques.",-1
3351,3351,Are vision transformers more robust than CNNs for Backdoor attacks?,-1
3344,3344,Bridging the Gap Between Cascade and End-to-End Cross-modal Translation Models: A Zero-Shot Approach,-1
3296,3296,Substructured Graph Convolution for Non-overlapping Graph Decomposition,-1
3316,3316,Cluster and Landmark Attributes Infused Graph Neural Networks for Link prediction,-1
3297,3297,Concentric Ring Loss for Face Forgery Detection,-1
3298,3298,MaskConver: A Universal Panoptic and Semantic Segmentation Model with Pure Convolutions,-1
3299,3299,On the Neural Tangent Kernel of Equilibrium Models,-1
3302,3302,"Beyond Counting Linear Regions of Neural Networks, Simple Linear Regions Dominate!",-1
3306,3306,GENERATIVE OF ORIGIN MODEL DISTRIBUTION MASKED WITH EMOTIONS AND TOPICS DISTRIBUTION IN HYBRID METHOD,-1
3308,3308,Unsupervised Visual Anomaly Detection with Score-Based Generative Model,-1
3310,3310,Contrastive Novelty Learning: Anticipating Outliers with Large Language Models,-1
3312,3312,Speculative Decoding: Lossless Speedup of Autoregressive Translation,-1
3313,3313,$$CONVOLUTION AND POOLING OPERATION MODULE WITH ADAPTIVE STRIDE PROCESSING EFFEC$$,-1
3320,3320,Representational Task Bias in Zero-shot Recognition at Scale,-1
3342,3342,Hybrid Federated Learning for Feature & Sample Heterogeneity: Algorithms and Implementation,-1
3321,3321,AxBERT: An Explainable Chinese Spelling Correction Method Driven by Associative Knowledge Network,-1
3323,3323,FINE: Future-Aware Inference for Streaming Speech Translation,-1
3326,3326,HYPERPRUNING: EFFICIENT PRUNING THROUGH LYAPUNOV METRIC HYPERSEARCH,-1
3327,3327,Relational Curriculum Learning for Graph Neural Networks,-1
3328,3328,The World is Changing: Improving Fair Training under Correlation Shifts,-1
3331,3331,Minimum Curvature Manifold Learning,-1
3339,3339,Stable Target Field for Reduced Variance Score Estimation,-1
3340,3340,Graph Contrastive Learning Under Heterophily: Utilizing Graph Filters to Generate Graph Views,-1
3341,3341,Countinuous pseudo-labeling from the start,-1
3185,3185,Personalized Semantics Excitation for Federated Image Classification,-1
3182,3182,Improving Explanation Reliability through Group Attribution,-1
3180,3180,Deep Learning-based Source Code Complexity Prediction,-1
3062,3062,Dense Correlation Fields for Motion Modeling in Action Recognition,-1
3037,3037,Volumetric Disentanglement  for 3D Scene Manipulation,-1
3040,3040,Window Projection Features are All You Need for Time Series Anomaly Detection,-1
3047,3047,CENTROID-BASED JOINT REPRESENTATION FOR HUMAN POSE ESTIMATION AND INSTANCE SEGMENTATION,-1
3049,3049,Pairwise Confidence Difference on Unlabeled Data is Sufficient for Binary Classification,-1
3052,3052,MetaFS: An Effective Wrapper Feature Selection via Meta Learning,-1
3054,3054,Signal to Sequence Attention-Based Multiple Instance Network for Segmentation Free Inference of RNA Modifications,-1
3055,3055,Interval-based Offline Policy Evaluation without Sufficient Exploration or Realizability,-1
3058,3058,Text-Driven Generative Domain Adaptation with Spectral Consistency Regularization,-1
3060,3060,Adversarial Examples Guided Pseudo-label Refinement for Decentralized Domain Adaptation,-1
3065,3065,A Time-Consistency Curriculum for Learning from Instance-Dependent Noisy Labels,-1
3031,3031,Exact Group Fairness Regularization via Classwise Robust Optimization,-1
3066,3066,Black-box Knowledge Distillation,-1
3067,3067,Open Set Recognition by Mitigating Prompt Bias,-1
3069,3069,Molecule Generation for Target Receptor Binding via Continuous Normalizing Flows,-1
3073,3073,Gradient Deconfliction via Orthogonal Projections onto Subspaces For Multi-task Learning,-1
3074,3074,Relative Contribution Mechanism: A Unified Paradigm for Disassembling Convolutional Neural Networks,-1
3077,3077,Learning Dynamical Characteristics with Neural Operators for Data Assimilation,-1
3078,3078,Lost Domain Generalization Is a Natural Consequence of Lack of Training Domains,-1
3080,3080,Leveraging Hard Negative Priors for Automatic Medical Report Generation,-1
3082,3082,Style Balancing and Test-Time Style Shifting for Domain Generalization,-1
3032,3032,Lightweight Uncertainty for Offline Reinforcement Learning via Bayesian Posterior,-1
3030,3030,ExtraMix: Extrapolatable Data Augmentation for Regression using Generative Models,-1
3178,3178,CUSTOMIZING PRE-TRAINED DIFFUSION MODELS FOR YOUR OWN DATA,-1
3009,3009,Deep Gaussian Process State-Space Model for Motion Generation via Stochastic Expectation Propagation,-1
2987,2987,BrGANs: Stabilizing GANs' Training Process with Brownian Motion Control,-1
2988,2988,Detecting Backdoor Attacks via Layer-wise Feature Analysis,-1
2991,2991,DropAut: Automatic Dropout Approaches to learn and adapt Drop Rates,-1
2992,2992,Understanding Adversarial Transferability in Federated Learning,-1
2997,2997,Multiple Invertible and Equivariant Transformation for Disentanglement in VAEs,-1
2998,2998,"StyleMorph: Disentangling Shape, Pose and Appearance through 3D Morphable Image and Geometry Generation",-1
3004,3004,On the Expressive Equivalence Between Graph Convolution and Attention Models,-1
3005,3005,Contrastive Consistent Representation Distillation,-1
3008,3008,Neural Layered Min-sum Decoders for Algebraic Codes,-1
3010,3010,On Uni-modal Feature Learning in Multi-modal Learning,-1
3029,3029,Prompt-to-Prompt Image Editing with Cross-Attention Control,-1
3011,3011,Unified neural representation model for physical and conceptual spaces,-1
3015,3015,Attribute Alignment and Enhancement for Generalized Zero-Shot Learning,-1
3017,3017,A Convergent Single-Loop Algorithm for Gromov-Wasserstein in Graph Data,-1
3020,3020,A Hierarchical Hyper-rectangle Mass Model for Fine-grained Entity Typing,-1
3021,3021,Bayesian semi-supervised learning with a principled likelihood from a generative model of data curation,-1
3022,3022,Continual Learning via Adaptive Neuron Selection,-1
3023,3023,Revisiting Fast Adversarial Training,-1
3026,3026,Deep High-Frequency Extrapolation for Neuronal Spike Restoration,-1
3027,3027,Improving Model Consistency of Decentralized Federated Learning via Sharpness Aware Minimization and Multiple Gossip Approaches,-1
3083,3083,Least Disagree Metric-based Active Learning,-1
3085,3085,NSCL: Noise-Resistant Soft Contrastive Learning for Universal Domain Adaptation,-1
3086,3086,Global-Local Bayesian Transformer for Semantic Correspondence,-1
3149,3149,Optformer: Beyond Transformer for Black-box Optimization,-1
3135,3135,Switching One-Versus-the-Rest Loss to Increase Logit Margins for Adversarial Robustness,-1
3137,3137,Scaled Neural Multiplicative Model for Tractable Optimization,-1
3139,3139,Group-oriented Cooperation in Multi-Agent Reinforcement Learning,-1
3141,3141,CacheGNN: Enhancing Graph Neural Networks with Global Information Caching,-1
3142,3142,Towards Information-Theoretic Pattern Mining in Time Series,-1
3143,3143,Agent Prioritization with Interpretable Relation for Trajectory Prediction,-1
3144,3144,$z$-SignFedAvg: A Unified  Stochastic Sign-based Compression for Federated Learning,-1
3146,3146,DECN: Evolution Inspired Deep Convolution Network for Black-box Optimization,-1
